city_host,year,edition,lat,long,discipline_title,event_title,event_gender,medal_type,participant_type,athlete_url,athlete_full_name,country_name,country_code,country_3letter_code
tokyo,1964,Summer,35.652832,139.83947,Weightlifting,825  90kg total middleheavyweight men,Men,GOLD,Athlete,https://olympics.com/en/athletes/vladimir-golovanov,Vladimir GOLOVANOV,Soviet Union,,URS
tokyo,1964,Summer,35.652832,139.83947,Weightlifting,825  90kg total middleheavyweight men,Men,SILVER,Athlete,https://olympics.com/en/athletes/louis-george-martin,Louis George MARTIN,Great Britain,GB,GBR
tokyo,1964,Summer,35.652832,139.83947,Weightlifting,825  90kg total middleheavyweight men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/ireneusz-palinski,Ireneusz PALINSKI,Poland,PL,POL
tokyo,1964,Summer,35.652832,139.83947,Weightlifting,75-82.5kg total lightheavyweight men,Men,GOLD,Athlete,https://olympics.com/en/athletes/rudolf-plyukfelder,Rudolf PLYUKFELDER,Soviet Union,,URS
tokyo,1964,Summer,35.652832,139.83947,Weightlifting,75-82.5kg total lightheavyweight men,Men,SILVER,Athlete,,Géza Tóth,Hungary,HU,HUN
tokyo,1964,Summer,35.652832,139.83947,Weightlifting,75-82.5kg total lightheavyweight men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/gyozo-veres,Gyözö VERES,Hungary,HU,HUN
tokyo,1964,Summer,35.652832,139.83947,Gymnastics Artistic,balance beam women,Women,GOLD,Athlete,https://olympics.com/en/athletes/vera-caslavska,Vera CASLAVSKA,Czechoslovakia,CSHH,TCH
tokyo,1964,Summer,35.652832,139.83947,Gymnastics Artistic,balance beam women,Women,SILVER,Athlete,https://olympics.com/en/athletes/tamara-manina,Tamara MANINA,Soviet Union,,URS
tokyo,1964,Summer,35.652832,139.83947,Gymnastics Artistic,balance beam women,Women,BRONZE,Athlete,https://olympics.com/en/athletes/larisa-latynina,Larisa LATYNINA,Soviet Union,,URS
tokyo,1964,Summer,35.652832,139.83947,Gymnastics Artistic,horizontal bar men,Men,GOLD,Athlete,https://olympics.com/en/athletes/boris-shakhlin,Boris SHAKHLIN,Soviet Union,,URS
tokyo,1964,Summer,35.652832,139.83947,Gymnastics Artistic,horizontal bar men,Men,SILVER,Athlete,https://olympics.com/en/athletes/yuri-titov,Yuri TITOV,Soviet Union,,URS
tokyo,1964,Summer,35.652832,139.83947,Gymnastics Artistic,horizontal bar men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/miroslav-cerar,Miroslav CERAR,Yugoslavia,YUCS,YUG
tokyo,1964,Summer,35.652832,139.83947,Gymnastics Artistic,vault women,Women,GOLD,Athlete,https://olympics.com/en/athletes/vera-caslavska,Vera CASLAVSKA,Czechoslovakia,CSHH,TCH
tokyo,1964,Summer,35.652832,139.83947,Gymnastics Artistic,vault women,Women,SILVER,Athlete,https://olympics.com/en/athletes/larisa-latynina,Larisa LATYNINA,Soviet Union,,URS
tokyo,1964,Summer,35.652832,139.83947,Gymnastics Artistic,vault women,Women,SILVER,Athlete,https://olympics.com/en/athletes/birgit-radochla,Birgit RADOCHLA,Germany,DE,GER
tokyo,1964,Summer,35.652832,139.83947,Gymnastics Artistic,individual all-round men,Men,GOLD,Athlete,https://olympics.com/en/athletes/yukio-endo,Yukio ENDO,Japan,JP,JPN
tokyo,1964,Summer,35.652832,139.83947,Gymnastics Artistic,individual all-round men,Men,SILVER,Athlete,https://olympics.com/en/athletes/shuji-tsurumi,Shuji TSURUMI,Japan,JP,JPN
tokyo,1964,Summer,35.652832,139.83947,Gymnastics Artistic,individual all-round men,Men,SILVER,Athlete,https://olympics.com/en/athletes/viktor-lisitsky,Viktor LISITSKY,Soviet Union,,URS
tokyo,1964,Summer,35.652832,139.83947,Gymnastics Artistic,individual all-round men,Men,SILVER,Athlete,https://olympics.com/en/athletes/boris-shakhlin,Boris SHAKHLIN,Soviet Union,,URS
tokyo,1964,Summer,35.652832,139.83947,Gymnastics Artistic,pommel horse men,Men,GOLD,Athlete,https://olympics.com/en/athletes/miroslav-cerar,Miroslav CERAR,Yugoslavia,YUCS,YUG
tokyo,1964,Summer,35.652832,139.83947,Gymnastics Artistic,pommel horse men,Men,SILVER,Athlete,https://olympics.com/en/athletes/shuji-tsurumi,Shuji TSURUMI,Japan,JP,JPN
tokyo,1964,Summer,35.652832,139.83947,Gymnastics Artistic,pommel horse men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/yuri-tsapenko,Yuri TSAPENKO,Soviet Union,,URS
tokyo,1964,Summer,35.652832,139.83947,Gymnastics Artistic,individual all-round women,Women,GOLD,Athlete,https://olympics.com/en/athletes/vera-caslavska,Vera CASLAVSKA,Czechoslovakia,CSHH,TCH
tokyo,1964,Summer,35.652832,139.83947,Gymnastics Artistic,individual all-round women,Women,SILVER,Athlete,https://olympics.com/en/athletes/larisa-latynina,Larisa LATYNINA,Soviet Union,,URS
tokyo,1964,Summer,35.652832,139.83947,Gymnastics Artistic,individual all-round women,Women,BRONZE,Athlete,https://olympics.com/en/athletes/polina-astakhova,Polina ASTAKHOVA,Soviet Union,,URS
tokyo,1964,Summer,35.652832,139.83947,Gymnastics Artistic,parallel bars men,Men,GOLD,Athlete,https://olympics.com/en/athletes/yukio-endo,Yukio ENDO,Japan,JP,JPN
tokyo,1964,Summer,35.652832,139.83947,Gymnastics Artistic,parallel bars men,Men,SILVER,Athlete,https://olympics.com/en/athletes/shuji-tsurumi,Shuji TSURUMI,Japan,JP,JPN
tokyo,1964,Summer,35.652832,139.83947,Gymnastics Artistic,parallel bars men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/franco-menichelli,Franco MENICHELLI,Italy,IT,ITA
tokyo,1964,Summer,35.652832,139.83947,Gymnastics Artistic,floor exercises men,Men,GOLD,Athlete,https://olympics.com/en/athletes/franco-menichelli,Franco MENICHELLI,Italy,IT,ITA
tokyo,1964,Summer,35.652832,139.83947,Gymnastics Artistic,floor exercises men,Men,SILVER,Athlete,https://olympics.com/en/athletes/viktor-lisitsky,Viktor LISITSKY,Soviet Union,,URS
tokyo,1964,Summer,35.652832,139.83947,Gymnastics Artistic,floor exercises men,Men,SILVER,Athlete,https://olympics.com/en/athletes/yukio-endo,Yukio ENDO,Japan,JP,JPN
tokyo,1964,Summer,35.652832,139.83947,Gymnastics Artistic,uneven bars women,Women,GOLD,Athlete,https://olympics.com/en/athletes/polina-astakhova,Polina ASTAKHOVA,Soviet Union,,URS
tokyo,1964,Summer,35.652832,139.83947,Gymnastics Artistic,uneven bars women,Women,SILVER,Athlete,https://olympics.com/en/athletes/katalin-makray-schmitt,Katalin MAKRAY-SCHMITT,Hungary,HU,HUN
tokyo,1964,Summer,35.652832,139.83947,Gymnastics Artistic,uneven bars women,Women,BRONZE,Athlete,https://olympics.com/en/athletes/larisa-latynina,Larisa LATYNINA,Soviet Union,,URS
tokyo,1964,Summer,35.652832,139.83947,Gymnastics Artistic,rings men,Men,GOLD,Athlete,https://olympics.com/en/athletes/takuji-hayata,Takuji HAYATA,Japan,JP,JPN
tokyo,1964,Summer,35.652832,139.83947,Gymnastics Artistic,rings men,Men,SILVER,Athlete,https://olympics.com/en/athletes/franco-menichelli,Franco MENICHELLI,Italy,IT,ITA
tokyo,1964,Summer,35.652832,139.83947,Gymnastics Artistic,rings men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/boris-shakhlin,Boris SHAKHLIN,Soviet Union,,URS
tokyo,1964,Summer,35.652832,139.83947,Gymnastics Artistic,team competition women,Women,GOLD,GameTeam,,,Soviet Union,,URS
tokyo,1964,Summer,35.652832,139.83947,Gymnastics Artistic,team competition women,Women,SILVER,GameTeam,,,Czechoslovakia,CSHH,TCH
tokyo,1964,Summer,35.652832,139.83947,Gymnastics Artistic,team competition women,Women,BRONZE,GameTeam,,,Japan,JP,JPN
tokyo,1964,Summer,35.652832,139.83947,Gymnastics Artistic,vault men,Men,GOLD,Athlete,https://olympics.com/en/athletes/haruhiro-yamashita,Haruhiro YAMASHITA,Japan,JP,JPN
tokyo,1964,Summer,35.652832,139.83947,Gymnastics Artistic,vault men,Men,SILVER,Athlete,https://olympics.com/en/athletes/viktor-lisitsky,Viktor LISITSKY,Soviet Union,,URS
tokyo,1964,Summer,35.652832,139.83947,Gymnastics Artistic,vault men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/hannu-juhani-rantakari,Hannu Juhani RANTAKARI,Finland,FI,FIN
tokyo,1964,Summer,35.652832,139.83947,Gymnastics Artistic,floor exercises women,Women,GOLD,Athlete,https://olympics.com/en/athletes/larisa-latynina,Larisa LATYNINA,Soviet Union,,URS
tokyo,1964,Summer,35.652832,139.83947,Gymnastics Artistic,floor exercises women,Women,SILVER,Athlete,https://olympics.com/en/athletes/polina-astakhova,Polina ASTAKHOVA,Soviet Union,,URS
tokyo,1964,Summer,35.652832,139.83947,Gymnastics Artistic,floor exercises women,Women,BRONZE,Athlete,https://olympics.com/en/athletes/aniko-ducza,Aniko DUCZA,Hungary,HU,HUN
tokyo,1964,Summer,35.652832,139.83947,Gymnastics Artistic,Team All-Around Men,Men,GOLD,GameTeam,,,Japan,JP,JPN
tokyo,1964,Summer,35.652832,139.83947,Gymnastics Artistic,Team All-Around Men,Men,SILVER,GameTeam,,,Soviet Union,,URS
tokyo,1964,Summer,35.652832,139.83947,Gymnastics Artistic,Team All-Around Men,Men,BRONZE,GameTeam,,,Germany,DE,GER
tokyo,1964,Summer,35.652832,139.83947,Athletics,20km walk men,Men,GOLD,Athlete,https://olympics.com/en/athletes/kenneth-joseph-matthews,Kenneth Joseph MATTHEWS,Great Britain,GB,GBR
tokyo,1964,Summer,35.652832,139.83947,Athletics,20km walk men,Men,SILVER,Athlete,https://olympics.com/en/athletes/dieter-lindner,Dieter LINDNER,Germany,DE,GER
tokyo,1964,Summer,35.652832,139.83947,Athletics,20km walk men,Men,BRONZE,Athlete,,Volodymyr Holubnychiy,Soviet Union,,URS
tokyo,1964,Summer,35.652832,139.83947,Athletics,110m hurdles men,Men,GOLD,Athlete,https://olympics.com/en/athletes/hayes-jones,Hayes JONES,United States of America,US,USA
tokyo,1964,Summer,35.652832,139.83947,Athletics,110m hurdles men,Men,SILVER,Athlete,https://olympics.com/en/athletes/harold-blaine-lindgren,Harold Blaine LINDGREN,United States of America,US,USA
tokyo,1964,Summer,35.652832,139.83947,Athletics,110m hurdles men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/anatoly-mikhaylov,Anatoly MIKHAYLOV,Soviet Union,,URS
tokyo,1964,Summer,35.652832,139.83947,Athletics,50km walk men,Men,GOLD,Athlete,https://olympics.com/en/athletes/abdon-pamich,Abdon PAMICH,Italy,IT,ITA
tokyo,1964,Summer,35.652832,139.83947,Athletics,50km walk men,Men,SILVER,Athlete,https://olympics.com/en/athletes/paul-vincent-nihill,Paul Vincent NIHILL,Great Britain,GB,GBR
tokyo,1964,Summer,35.652832,139.83947,Athletics,50km walk men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/ingvar-pettersson,Ingvar PETTERSSON,Sweden,SE,SWE
tokyo,1964,Summer,35.652832,139.83947,Athletics,decathlon men,Men,GOLD,Athlete,https://olympics.com/en/athletes/willi-holdorf,Willi HOLDORF,Germany,DE,GER
tokyo,1964,Summer,35.652832,139.83947,Athletics,decathlon men,Men,SILVER,Athlete,https://olympics.com/en/athletes/rein-aun,Rein AUN,Soviet Union,,URS
tokyo,1964,Summer,35.652832,139.83947,Athletics,decathlon men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/hans-joachim-walde,Hans Joachim WALDE,Germany,DE,GER
tokyo,1964,Summer,35.652832,139.83947,Athletics,long jump women,Women,GOLD,Athlete,https://olympics.com/en/athletes/mary-denise-bignal-rand,Mary Denise BIGNAL-RAND,Great Britain,GB,GBR
tokyo,1964,Summer,35.652832,139.83947,Athletics,long jump women,Women,SILVER,Athlete,https://olympics.com/en/athletes/irena-szewinska,Irena Szewi_ska,Poland,PL,POL
tokyo,1964,Summer,35.652832,139.83947,Athletics,long jump women,Women,BRONZE,Athlete,https://olympics.com/en/athletes/tatyana-shchelkanova,Tatyana SHCHELKANOVA,Soviet Union,,URS
tokyo,1964,Summer,35.652832,139.83947,Athletics,high jump women,Women,GOLD,Athlete,https://olympics.com/en/athletes/iolanda-balas,Iolanda BALAS,Romania,RO,ROU
tokyo,1964,Summer,35.652832,139.83947,Athletics,high jump women,Women,SILVER,Athlete,https://olympics.com/en/athletes/michelle-mary-mason-brown,Michelle Mary MASON-BROWN,Australia,AU,AUS
tokyo,1964,Summer,35.652832,139.83947,Athletics,high jump women,Women,BRONZE,Athlete,https://olympics.com/en/athletes/taisiya-chenchik,Taisiya CHENCHIK,Soviet Union,,URS
tokyo,1964,Summer,35.652832,139.83947,Athletics,400m hurdles men,Men,GOLD,Athlete,https://olympics.com/en/athletes/warren-rex-jay-cawley,Warren (Rex) Jay CAWLEY,United States of America,US,USA
tokyo,1964,Summer,35.652832,139.83947,Athletics,400m hurdles men,Men,SILVER,Athlete,https://olympics.com/en/athletes/john-hugh-cooper,John Hugh COOPER,Great Britain,GB,GBR
tokyo,1964,Summer,35.652832,139.83947,Athletics,400m hurdles men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/salvatore-morale,Salvatore MORALE,Italy,IT,ITA
tokyo,1964,Summer,35.652832,139.83947,Athletics,800m women,Women,GOLD,Athlete,https://olympics.com/en/athletes/ann-elizabeth-packer,Ann Elizabeth PACKER,Great Britain,GB,GBR
tokyo,1964,Summer,35.652832,139.83947,Athletics,800m women,Women,SILVER,Athlete,https://olympics.com/en/athletes/maryvonne-dupureur,Maryvonne DUPUREUR,France,FR,FRA
tokyo,1964,Summer,35.652832,139.83947,Athletics,800m women,Women,BRONZE,Athlete,https://olympics.com/en/athletes/ann-marise-chamberlain,Ann Marise CHAMBERLAIN,New Zealand,NZ,NZL
tokyo,1964,Summer,35.652832,139.83947,Athletics,hammer throw men,Men,GOLD,Athlete,https://olympics.com/en/athletes/romuald-klim,Romuald KLIM,Soviet Union,,URS
tokyo,1964,Summer,35.652832,139.83947,Athletics,hammer throw men,Men,SILVER,Athlete,https://olympics.com/en/athletes/gyula-zsivotzky,Gyula ZSIVOTZKY,Hungary,HU,HUN
tokyo,1964,Summer,35.652832,139.83947,Athletics,hammer throw men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/uwe-beyer,Uwe BEYER,Germany,DE,GER
tokyo,1964,Summer,35.652832,139.83947,Athletics,marathon men,Men,GOLD,Athlete,https://olympics.com/en/athletes/abebe-bikila,Abebe BIKILA,Ethiopia,ET,ETH
tokyo,1964,Summer,35.652832,139.83947,Athletics,marathon men,Men,SILVER,Athlete,https://olympics.com/en/athletes/benjamin-basil-heatley,Benjamin Basil HEATLEY,Great Britain,GB,GBR
tokyo,1964,Summer,35.652832,139.83947,Athletics,marathon men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/kokichi-tsuburaya,Kokichi TSUBURAYA,Japan,JP,JPN
tokyo,1964,Summer,35.652832,139.83947,Athletics,pentathlon women,Women,GOLD,Athlete,https://olympics.com/en/athletes/iryna-press,Iryna PRESS,Soviet Union,,URS
tokyo,1964,Summer,35.652832,139.83947,Athletics,pentathlon women,Women,SILVER,Athlete,https://olympics.com/en/athletes/mary-denise-bignal-rand,Mary Denise BIGNAL-RAND,Great Britain,GB,GBR
tokyo,1964,Summer,35.652832,139.83947,Athletics,pentathlon women,Women,BRONZE,Athlete,https://olympics.com/en/athletes/galina-bystrova,Galina BYSTROVA,Soviet Union,,URS
tokyo,1964,Summer,35.652832,139.83947,Athletics,400m men,Men,GOLD,Athlete,https://olympics.com/en/athletes/mike-larrabee,Mike LARRABEE,United States of America,US,USA
tokyo,1964,Summer,35.652832,139.83947,Athletics,400m men,Men,SILVER,Athlete,https://olympics.com/en/athletes/wendell-adrian-mottley,Wendell Adrian MOTTLEY,Trinidad and Tobago,TT,TTO
tokyo,1964,Summer,35.652832,139.83947,Athletics,400m men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/andrzej-badenski,Andrzej BADENSKI,Poland,PL,POL
tokyo,1964,Summer,35.652832,139.83947,Athletics,200m women,Women,GOLD,Athlete,https://olympics.com/en/athletes/edith-marie-mcguire,Edith Marie MCGUIRE,United States of America,US,USA
tokyo,1964,Summer,35.652832,139.83947,Athletics,200m women,Women,SILVER,Athlete,https://olympics.com/en/athletes/irena-szewinska,Irena Szewi_ska,Poland,PL,POL
tokyo,1964,Summer,35.652832,139.83947,Athletics,200m women,Women,BRONZE,Athlete,https://olympics.com/en/athletes/marilyn-mary-black-vassella,Marilyn Mary BLACK-VASSELLA,Australia,AU,AUS
tokyo,1964,Summer,35.652832,139.83947,Athletics,discus throw men,Men,GOLD,Athlete,https://olympics.com/en/athletes/alfred-oerter,Alfred OERTER,United States of America,US,USA
tokyo,1964,Summer,35.652832,139.83947,Athletics,discus throw men,Men,SILVER,Athlete,https://olympics.com/en/athletes/ludvik-danek,Ludvik DANEK,Czechoslovakia,CSHH,TCH
tokyo,1964,Summer,35.652832,139.83947,Athletics,discus throw men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/david-lawson-weill,David Lawson WEILL,United States of America,US,USA
tokyo,1964,Summer,35.652832,139.83947,Athletics,discus throw women,Women,GOLD,Athlete,https://olympics.com/en/athletes/tamara-press,Tamara PRESS,Soviet Union,,URS
tokyo,1964,Summer,35.652832,139.83947,Athletics,discus throw women,Women,SILVER,Athlete,https://olympics.com/en/athletes/ingrid-lotz,Ingrid LOTZ,Germany,DE,GER
tokyo,1964,Summer,35.652832,139.83947,Athletics,discus throw women,Women,BRONZE,Athlete,https://olympics.com/en/athletes/lia-manoliu,Lia MANOLIU,Romania,RO,ROU
tokyo,1964,Summer,35.652832,139.83947,Athletics,800m men,Men,GOLD,Athlete,https://olympics.com/en/athletes/peter-snell,Peter SNELL,New Zealand,NZ,NZL
tokyo,1964,Summer,35.652832,139.83947,Athletics,800m men,Men,SILVER,Athlete,https://olympics.com/en/athletes/william-frederick-crothers,William Frederick CROTHERS,Canada,CA,CAN
tokyo,1964,Summer,35.652832,139.83947,Athletics,800m men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/wilson-chuma-kiprugut,Wilson Chuma KIPRUGUT,Kenya,KE,KEN
tokyo,1964,Summer,35.652832,139.83947,Athletics,javelin throw men,Men,GOLD,Athlete,https://olympics.com/en/athletes/pauli-lauri-nevala,Pauli Lauri NEVALA,Finland,FI,FIN
tokyo,1964,Summer,35.652832,139.83947,Athletics,javelin throw men,Men,SILVER,Athlete,https://olympics.com/en/athletes/gergely-kulcsar,Gergely KULCSAR,Hungary,HU,HUN
tokyo,1964,Summer,35.652832,139.83947,Athletics,javelin throw men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/yanis-lusis,Yanis LUSIS,Soviet Union,,URS
tokyo,1964,Summer,35.652832,139.83947,Athletics,100m women,Women,GOLD,Athlete,https://olympics.com/en/athletes/wyomia-tyus,Wyomia TYUS,United States of America,US,USA
tokyo,1964,Summer,35.652832,139.83947,Athletics,100m women,Women,SILVER,Athlete,https://olympics.com/en/athletes/edith-marie-mcguire,Edith Marie MCGUIRE,United States of America,US,USA
tokyo,1964,Summer,35.652832,139.83947,Athletics,100m women,Women,BRONZE,Athlete,https://olympics.com/en/athletes/ewa-klobukowska,Ewa KLOBUKOWSKA,Poland,PL,POL
tokyo,1964,Summer,35.652832,139.83947,Athletics,high jump men,Men,GOLD,Athlete,https://olympics.com/en/athletes/valeri-brumel,Valeri BRUMEL,Soviet Union,,URS
tokyo,1964,Summer,35.652832,139.83947,Athletics,high jump men,Men,SILVER,Athlete,https://olympics.com/en/athletes/john-curtis-thomas,John Curtis THOMAS,United States of America,US,USA
tokyo,1964,Summer,35.652832,139.83947,Athletics,high jump men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/john-barnett-rambo,John Barnett RAMBO,United States of America,US,USA
tokyo,1964,Summer,35.652832,139.83947,Athletics,3000m steeplechase men,Men,GOLD,Athlete,https://olympics.com/en/athletes/gaston-roelants,Gaston ROELANTS,Belgium,BE,BEL
tokyo,1964,Summer,35.652832,139.83947,Athletics,3000m steeplechase men,Men,SILVER,Athlete,https://olympics.com/en/athletes/maurice-herriott,Maurice HERRIOTT,Great Britain,GB,GBR
tokyo,1964,Summer,35.652832,139.83947,Athletics,3000m steeplechase men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/ivan-belyaev,Ivan BELYAEV,Soviet Union,,URS
tokyo,1964,Summer,35.652832,139.83947,Athletics,4x100m relay women,Women,GOLD,GameTeam,,,Poland,PL,POL
tokyo,1964,Summer,35.652832,139.83947,Athletics,4x100m relay women,Women,SILVER,GameTeam,,,United States of America,US,USA
tokyo,1964,Summer,35.652832,139.83947,Athletics,4x100m relay women,Women,BRONZE,GameTeam,,,Great Britain,GB,GBR
tokyo,1964,Summer,35.652832,139.83947,Athletics,10000m men,Men,GOLD,Athlete,https://olympics.com/en/athletes/billy-mills,Billy MILLS,United States of America,US,USA
tokyo,1964,Summer,35.652832,139.83947,Athletics,10000m men,Men,SILVER,Athlete,https://olympics.com/en/athletes/mohamed-gammoudi,Mohamed GAMMOUDI,Tunisia,TN,TUN
tokyo,1964,Summer,35.652832,139.83947,Athletics,10000m men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/ronald-clarke,Ronald CLARKE,Australia,AU,AUS
tokyo,1964,Summer,35.652832,139.83947,Athletics,1500m men,Men,GOLD,Athlete,https://olympics.com/en/athletes/peter-snell,Peter SNELL,New Zealand,NZ,NZL
tokyo,1964,Summer,35.652832,139.83947,Athletics,1500m men,Men,SILVER,Athlete,https://olympics.com/en/athletes/josef-odlozil,Josef ODLOZIL,Czechoslovakia,CSHH,TCH
tokyo,1964,Summer,35.652832,139.83947,Athletics,1500m men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/john-davies,John DAVIES,New Zealand,NZ,NZL
tokyo,1964,Summer,35.652832,139.83947,Athletics,triple jump men,Men,GOLD,Athlete,https://olympics.com/en/athletes/jozef-schmidt,Jozef SCHMIDT,Poland,PL,POL
tokyo,1964,Summer,35.652832,139.83947,Athletics,triple jump men,Men,SILVER,Athlete,https://olympics.com/en/athletes/oleg-fedoseev,Oleg FEDOSEEV,Soviet Union,,URS
tokyo,1964,Summer,35.652832,139.83947,Athletics,triple jump men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/viktor-kravchenko,Viktor KRAVCHENKO,Soviet Union,,URS
tokyo,1964,Summer,35.652832,139.83947,Athletics,shot put men,Men,GOLD,Athlete,https://olympics.com/en/athletes/dallas-crutcher-iii-long,Dallas Crutcher III LONG,United States of America,US,USA
tokyo,1964,Summer,35.652832,139.83947,Athletics,shot put men,Men,SILVER,Athlete,https://olympics.com/en/athletes/james-randel-matson,James Randel MATSON,United States of America,US,USA
tokyo,1964,Summer,35.652832,139.83947,Athletics,shot put men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/vilmos-varju,Vilmos VARJU,Hungary,HU,HUN
tokyo,1964,Summer,35.652832,139.83947,Athletics,80m hurdles women,Women,GOLD,Athlete,https://olympics.com/en/athletes/karin-richert-balzer,Karin RICHERT-BALZER,Germany,DE,GER
tokyo,1964,Summer,35.652832,139.83947,Athletics,80m hurdles women,Women,SILVER,Athlete,https://olympics.com/en/athletes/teresa-barbara-wieczorek-cieply,Teresa Barbara WIECZOREK-CIEPLY,Poland,PL,POL
tokyo,1964,Summer,35.652832,139.83947,Athletics,80m hurdles women,Women,BRONZE,Athlete,,Pam Kilborn-Ryan,Australia,AU,AUS
tokyo,1964,Summer,35.652832,139.83947,Athletics,shot put women,Women,GOLD,Athlete,https://olympics.com/en/athletes/tamara-press,Tamara PRESS,Soviet Union,,URS
tokyo,1964,Summer,35.652832,139.83947,Athletics,shot put women,Women,SILVER,Athlete,https://olympics.com/en/athletes/renate-garisch-culmberger-boy,Renate GARISCH-CULMBERGER-BOY,Germany,DE,GER
tokyo,1964,Summer,35.652832,139.83947,Athletics,shot put women,Women,BRONZE,Athlete,https://olympics.com/en/athletes/galina-zybina,Galina ZYBINA,Soviet Union,,URS
tokyo,1964,Summer,35.652832,139.83947,Athletics,5000m men,Men,GOLD,Athlete,https://olympics.com/en/athletes/robert-keyser-schul,Robert Keyser SCHUL,United States of America,US,USA
tokyo,1964,Summer,35.652832,139.83947,Athletics,5000m men,Men,SILVER,Athlete,https://olympics.com/en/athletes/harald-norpoth,Harald NORPOTH,Germany,DE,GER
tokyo,1964,Summer,35.652832,139.83947,Athletics,5000m men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/william-solon-dellinger,William Solon DELLINGER,United States of America,US,USA
tokyo,1964,Summer,35.652832,139.83947,Athletics,4x100m relay men,Men,GOLD,GameTeam,,,United States of America,US,USA
tokyo,1964,Summer,35.652832,139.83947,Athletics,4x100m relay men,Men,SILVER,GameTeam,,,Poland,PL,POL
tokyo,1964,Summer,35.652832,139.83947,Athletics,4x100m relay men,Men,BRONZE,GameTeam,,,France,FR,FRA
tokyo,1964,Summer,35.652832,139.83947,Athletics,200m men,Men,GOLD,Athlete,https://olympics.com/en/athletes/henry-carr,Henry CARR,United States of America,US,USA
tokyo,1964,Summer,35.652832,139.83947,Athletics,200m men,Men,SILVER,Athlete,https://olympics.com/en/athletes/otis-paul-drayton,Otis Paul DRAYTON,United States of America,US,USA
tokyo,1964,Summer,35.652832,139.83947,Athletics,200m men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/edwin-roberts,Edwin ROBERTS,Trinidad and Tobago,TT,TTO
tokyo,1964,Summer,35.652832,139.83947,Athletics,400m women,Women,GOLD,Athlete,https://olympics.com/en/athletes/betty-cuthbert,Betty CUTHBERT,Australia,AU,AUS
tokyo,1964,Summer,35.652832,139.83947,Athletics,400m women,Women,SILVER,Athlete,https://olympics.com/en/athletes/ann-elizabeth-packer,Ann Elizabeth PACKER,Great Britain,GB,GBR
tokyo,1964,Summer,35.652832,139.83947,Athletics,400m women,Women,BRONZE,Athlete,https://olympics.com/en/athletes/judith-florence-amoore-pollock,Judith Florence AMOORE-POLLOCK,Australia,AU,AUS
tokyo,1964,Summer,35.652832,139.83947,Athletics,4x400m relay men,Men,GOLD,GameTeam,,,United States of America,US,USA
tokyo,1964,Summer,35.652832,139.83947,Athletics,4x400m relay men,Men,SILVER,GameTeam,,,Great Britain,GB,GBR
tokyo,1964,Summer,35.652832,139.83947,Athletics,4x400m relay men,Men,BRONZE,GameTeam,,,Trinidad and Tobago,TT,TTO
tokyo,1964,Summer,35.652832,139.83947,Athletics,100m men,Men,GOLD,Athlete,https://olympics.com/en/athletes/robert-hayes,Robert HAYES,United States of America,US,USA
tokyo,1964,Summer,35.652832,139.83947,Athletics,100m men,Men,SILVER,Athlete,https://olympics.com/en/athletes/enrique-figuerola-camue,Enrique FIGUEROLA CAMUE,Cuba,CU,CUB
tokyo,1964,Summer,35.652832,139.83947,Athletics,100m men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/henry-winston-harry-jerome,Henry Winston Harry JEROME,Canada,CA,CAN
tokyo,1964,Summer,35.652832,139.83947,Athletics,long jump men,Men,GOLD,Athlete,https://olympics.com/en/athletes/lynn-davies,Lynn DAVIES,Great Britain,GB,GBR
tokyo,1964,Summer,35.652832,139.83947,Athletics,long jump men,Men,SILVER,Athlete,https://olympics.com/en/athletes/ralph-harold-boston,Ralph Harold BOSTON,United States of America,US,USA
tokyo,1964,Summer,35.652832,139.83947,Athletics,long jump men,Men,BRONZE,Athlete,https://olympics.com/en/athletes/igor-ter-ovanesyan,Igor TER-OVANESYAN,Soviet Union,,URS
